250	0.9501
251	0.9501
252	0.9508
253	0.9515
254	0.9511
255	0.9519
256	0.9517
257	0.9515
258	0.9512
259	0.9514
260	0.9526
261	0.9514
262	0.9514
263	0.9526
264	0.9525
265	0.9523
266	0.9520
267	0.9513
268	0.9519
269	0.9519
270	0.9516
271	0.9524
272	0.9512
273	0.9515
274	0.9512
275	0.9518
276	0.9515
277	0.9527
278	0.9528
279	0.9522
280	0.9525
281	0.9530
282	0.9530
283	0.9555
284	0.9564
285	0.9566
286	0.9585
287	0.9602
288	0.9627
289	0.9624
290	0.9651
291	0.9654
292	0.9669
293	0.9683
294	0.9681
295	0.9691
296	0.9676
297	0.9711
298	0.9694
299	0.9712
300	0.9711
301	0.9729
302	0.9718
303	0.9726
304	0.9719
305	0.9728
306	0.9745
307	0.9736
308	0.9760
309	0.9765
310	0.9757
311	0.9765
312	0.9760
313	0.9765
314	0.9762
315	0.9767
316	0.9778
317	0.9772
318	0.9783
319	0.9809
320	0.9771
321	0.9805
322	0.9801
323	0.9803
324	0.9799
325	0.9826
326	0.9815
327	0.9802
328	0.9823
329	0.9836
330	0.9813
331	0.9820
332	0.9823
333	0.9818
334	0.9822
335	0.9812
336	0.9826
337	0.9816
338	0.9833
339	0.9822
340	0.9817
341	0.9829
342	0.9822
343	0.9829
344	0.9827
345	0.9829
346	0.9830
347	0.9833
348	0.9839
349	0.9821
350	0.9851
351	0.9835
352	0.9835
353	0.9832
354	0.9821
355	0.9827
356	0.9835
357	0.9834
358	0.9840
359	0.9839
360	0.9847
361	0.9842
362	0.9855
363	0.9838
364	0.9837
365	0.9842
366	0.9846
367	0.9828
368	0.9839
369	0.9854
370	0.9852
371	0.9849
372	0.9848
373	0.9860
374	0.9854
375	0.9841
376	0.9852
377	0.9863
378	0.9865
379	0.9847
380	0.9846
381	0.9844
382	0.9852
383	0.9851
384	0.9854
385	0.9854
386	0.9854
387	0.9851
388	0.9848
389	0.9860
390	0.9858
391	0.9855
392	0.9859
393	0.9855
394	0.9858
395	0.9866
396	0.9858
397	0.9857
398	0.9861
399	0.9858
400	0.9858
401	0.9858
402	0.9862
403	0.9858
404	0.9861
405	0.9864
406	0.9870
407	0.9870
408	0.9865
409	0.9863
410	0.9864
411	0.9863
412	0.9868
413	0.9866
414	0.9866
415	0.9866
416	0.9861
417	0.9859
418	0.9868
419	0.9869
420	0.9866
421	0.9861
422	0.9863
423	0.9862
424	0.9864
425	0.9866
426	0.9868
427	0.9865
428	0.9867
429	0.9866
430	0.9870
431	0.9866
432	0.9863
433	0.9866
434	0.9867
435	0.9861
436	0.9863
437	0.9865
438	0.9860
439	0.9862
440	0.9865
441	0.9862
442	0.9865
443	0.9869
444	0.9868
445	0.9864
446	0.9865
447	0.9867
448	0.9867
449	0.9865
450	0.9865
451	0.9863
452	0.9863
453	0.9864
454	0.9866
455	0.9865
456	0.9865
457	0.9865
458	0.9866
459	0.9869
460	0.9874
461	0.9869
462	0.9869
463	0.9868
464	0.9864
465	0.9867
466	0.9869
467	0.9869
468	0.9871
469	0.9869
470	0.9865
471	0.9866
472	0.9871
473	0.9869
474	0.9868
475	0.9869
476	0.9868
477	0.9867
478	0.9873
479	0.9877
480	0.9878
481	0.9874
482	0.9871
483	0.9870
484	0.9869
485	0.9868
486	0.9870
487	0.9870
488	0.9868
489	0.9869
490	0.9870
491	0.9867
492	0.9866
493	0.9871
494	0.9870
495	0.9871
496	0.9871
497	0.9872
498	0.9869
499	0.9868
500	0.9870
501	0.9869
502	0.9869
503	0.9870
504	0.9873
505	0.9876
506	0.9874
507	0.9876
508	0.9875
509	0.9873
510	0.9870
511	0.9872
512	0.9873
513	0.9871
514	0.9869
515	0.9871
516	0.9870
517	0.9867
518	0.9870
519	0.9874
520	0.9870
521	0.9873
522	0.9874
523	0.9876
524	0.9877
525	0.9877
526	0.9877
527	0.9875
528	0.9873
