250	0.9540
251	0.9538
252	0.9544
253	0.9543
254	0.9542
255	0.9557
256	0.9553
257	0.9552
258	0.9553
259	0.9562
260	0.9575
261	0.9562
262	0.9566
263	0.9580
264	0.9575
265	0.9577
266	0.9577
267	0.9574
268	0.9580
269	0.9582
270	0.9585
271	0.9599
272	0.9587
273	0.9595
274	0.9601
275	0.9603
276	0.9596
277	0.9610
278	0.9627
279	0.9616
280	0.9623
281	0.9636
282	0.9638
283	0.9648
284	0.9663
285	0.9664
286	0.9674
287	0.9698
288	0.9700
289	0.9692
290	0.9716
291	0.9714
292	0.9725
293	0.9732
294	0.9730
295	0.9735
296	0.9718
297	0.9745
298	0.9731
299	0.9751
300	0.9747
301	0.9764
302	0.9752
303	0.9762
304	0.9757
305	0.9764
306	0.9782
307	0.9765
308	0.9791
309	0.9783
310	0.9783
311	0.9792
312	0.9786
313	0.9799
314	0.9798
315	0.9793
316	0.9802
317	0.9799
318	0.9800
319	0.9854
320	0.9813
321	0.9821
322	0.9817
323	0.9832
324	0.9823
325	0.9850
326	0.9826
327	0.9837
328	0.9850
329	0.9866
330	0.9846
331	0.9842
332	0.9841
333	0.9840
334	0.9848
335	0.9836
336	0.9857
337	0.9849
338	0.9854
339	0.9841
340	0.9838
341	0.9858
342	0.9842
343	0.9839
344	0.9847
345	0.9849
346	0.9855
347	0.9857
348	0.9859
349	0.9854
350	0.9870
351	0.9859
352	0.9863
353	0.9854
354	0.9854
355	0.9854
356	0.9860
357	0.9852
358	0.9864
359	0.9867
360	0.9865
361	0.9860
362	0.9866
363	0.9858
364	0.9853
365	0.9860
366	0.9860
367	0.9843
368	0.9853
369	0.9863
370	0.9870
371	0.9869
372	0.9863
373	0.9875
374	0.9869
375	0.9857
376	0.9867
377	0.9876
378	0.9882
379	0.9865
380	0.9865
381	0.9864
382	0.9873
383	0.9871
384	0.9877
385	0.9873
386	0.9870
387	0.9870
388	0.9866
389	0.9876
390	0.9870
391	0.9870
392	0.9877
393	0.9871
394	0.9874
395	0.9882
396	0.9870
397	0.9872
398	0.9878
399	0.9879
400	0.9880
401	0.9877
402	0.9879
403	0.9875
404	0.9876
405	0.9881
406	0.9887
407	0.9889
408	0.9883
409	0.9880
410	0.9876
411	0.9875
412	0.9881
413	0.9882
414	0.9883
415	0.9882
416	0.9878
417	0.9880
418	0.9887
419	0.9884
420	0.9878
421	0.9876
422	0.9878
423	0.9877
424	0.9876
425	0.9879
426	0.9882
427	0.9879
428	0.9880
429	0.9882
430	0.9886
431	0.9881
432	0.9876
433	0.9879
434	0.9882
435	0.9876
436	0.9877
437	0.9881
438	0.9877
439	0.9880
440	0.9882
441	0.9877
442	0.9881
443	0.9882
444	0.9881
445	0.9881
446	0.9881
447	0.9880
448	0.9880
449	0.9880
450	0.9876
451	0.9874
452	0.9876
453	0.9877
454	0.9882
455	0.9878
456	0.9878
457	0.9880
458	0.9878
459	0.9878
460	0.9884
461	0.9879
462	0.9878
463	0.9879
464	0.9878
465	0.9879
466	0.9880
467	0.9880
468	0.9881
469	0.9881
470	0.9878
471	0.9879
472	0.9885
473	0.9881
474	0.9879
475	0.9880
476	0.9880
477	0.9877
478	0.9882
479	0.9889
480	0.9891
481	0.9887
482	0.9885
483	0.9884
484	0.9881
485	0.9881
486	0.9883
487	0.9882
488	0.9879
489	0.9883
490	0.9886
491	0.9881
492	0.9881
493	0.9882
494	0.9881
495	0.9884
496	0.9884
497	0.9884
498	0.9882
499	0.9882
500	0.9881
501	0.9877
502	0.9878
503	0.9881
504	0.9885
505	0.9888
506	0.9888
507	0.9891
508	0.9891
509	0.9889
510	0.9886
511	0.9884
512	0.9884
513	0.9884
514	0.9886
515	0.9889
516	0.9884
517	0.9881
518	0.9885
519	0.9887
520	0.9885
521	0.9887
522	0.9885
523	0.9885
524	0.9886
525	0.9887
526	0.9892
527	0.9891
528	0.9889
529	0.9886
530	0.9885
531	0.9888
532	0.9890
533	0.9886
534	0.9882
535	0.9884
536	0.9883
537	0.9885
538	0.9887
539	0.9885
540	0.9884
541	0.9888
542	0.9882
543	0.9884
544	0.9886
545	0.9885
546	0.9885
547	0.9889
548	0.9882
549	0.9880
550	0.9888
551	0.9891
552	0.9886
553	0.9886
554	0.9883
555	0.9887
556	0.9888
557	0.9886
558	0.9880
559	0.9881
560	0.9889
561	0.9888
562	0.9884
563	0.9883
564	0.9885
565	0.9883
566	0.9885
567	0.9885
568	0.9883
569	0.9882
570	0.9890
571	0.9889
572	0.9882
573	0.9881
574	0.9883
575	0.9889
576	0.9881
577	0.9886
578	0.9887
579	0.9886
580	0.9887
581	0.9888
582	0.9892
583	0.9891
584	0.9892
585	0.9891
586	0.9885
587	0.9887
588	0.9888
589	0.9886
590	0.9888
591	0.9887
592	0.9881
593	0.9890
594	0.9891
595	0.9889
596	0.9887
597	0.9887
598	0.9887
599	0.9890
600	0.9887
601	0.9889
602	0.9890
603	0.9894
604	0.9887
605	0.9889
606	0.9889
607	0.9892
608	0.9888
609	0.9883
610	0.9884
611	0.9889
612	0.9887
613	0.9883
614	0.9885
615	0.9884
616	0.9876
617	0.9887
618	0.9887
619	0.9888
620	0.9886
621	0.9885
622	0.9883
623	0.9891
624	0.9893
625	0.9890
626	0.9884
627	0.9892
628	0.9884
629	0.9889
630	0.9885
631	0.9889
632	0.9889
633	0.9883
634	0.9885
635	0.9888
636	0.9885
637	0.9888
638	0.9884
639	0.9883
640	0.9884
641	0.9887
642	0.9884
643	0.9890
644	0.9889
645	0.9888
646	0.9881
647	0.9895
648	0.9891
649	0.9885
650	0.9884
651	0.9893
652	0.9887
653	0.9889
654	0.9887
655	0.9888
656	0.9885
657	0.9888
658	0.9886
659	0.9885
660	0.9887
661	0.9888
662	0.9891
663	0.9885
664	0.9886
665	0.9877
666	0.9880
667	0.9888
668	0.9879
669	0.9890
670	0.9877
671	0.9892
672	0.9881
673	0.9882
674	0.9883
675	0.9885
676	0.9877
677	0.9880
678	0.9889
679	0.9886
680	0.9882
681	0.9881
682	0.9892
683	0.9885
684	0.9894
685	0.9887
686	0.9887
687	0.9887
688	0.9877
689	0.9889
690	0.9891
691	0.9888
692	0.9890
693	0.9894
694	0.9880
695	0.9886
696	0.9884
697	0.9892
698	0.9883
699	0.9887
700	0.9883
701	0.9888
702	0.9885
703	0.9888
704	0.9885
705	0.9881
706	0.9886
707	0.9883
708	0.9886
709	0.9887
710	0.9884
711	0.9883
712	0.9882
713	0.9881
714	0.9885
715	0.9884
716	0.9882
717	0.9891
718	0.9880
719	0.9883
720	0.9884
721	0.9887
722	0.9881
723	0.9884
724	0.9873
725	0.9886
726	0.9876
727	0.9883
728	0.9880
729	0.9883
730	0.9887
731	0.9885
732	0.9883
733	0.9883
734	0.9886
735	0.9881
736	0.9883
737	0.9886
738	0.9878
739	0.9882
740	0.9882
741	0.9880
742	0.9880
743	0.9884
744	0.9886
745	0.9892
746	0.9889
747	0.9881
748	0.9879
749	0.9887
750	0.9883
751	0.9885
752	0.9887
753	0.9890
754	0.9881
755	0.9881
756	0.9888
757	0.9884
758	0.9881
759	0.9883
760	0.9877
761	0.9883
762	0.9887
763	0.9885
764	0.9887
765	0.9886
766	0.9886
767	0.9887
768	0.9888
769	0.9878
770	0.9878
771	0.9885
772	0.9873
773	0.9878
774	0.9886
775	0.9887
776	0.9876
777	0.9883
778	0.9878
779	0.9887
780	0.9890
781	0.9887
782	0.9883
783	0.9882
784	0.9882
785	0.9881
786	0.9875
787	0.9883
788	0.9893
789	0.9882
790	0.9874
791	0.9882
792	0.9885
793	0.9882
794	0.9882
795	0.9885
796	0.9882
797	0.9883
798	0.9879
799	0.9877
800	0.9882
801	0.9882
802	0.9885
803	0.9886
804	0.9894
805	0.9894
806	0.9885
807	0.9883
808	0.9883
809	0.9881
810	0.9873
811	0.9869
812	0.9878
813	0.9872
814	0.9867
815	0.9876
816	0.9874
817	0.9867
818	0.9862
819	0.9873
820	0.9879
821	0.9868
822	0.9869
823	0.9877
824	0.9871
825	0.9876
826	0.9871
827	0.9864
828	0.9855
829	0.9857
830	0.9866
831	0.9872
832	0.9874
833	0.9873
834	0.9879
835	0.9890
836	0.9892
837	0.9884
838	0.9878
839	0.9883
840	0.9881
841	0.9887
842	0.9887
843	0.9874
844	0.9873
845	0.9875
846	0.9871
847	0.9877
848	0.9887
849	0.9880
850	0.9867
851	0.9871
852	0.9878
853	0.9876
854	0.9876
855	0.9887
856	0.9890
857	0.9878
858	0.9875
859	0.9887
860	0.9891
861	0.9913
862	0.9932
863	0.9954
864	0.9974
865	0.9938
866	0.9904
867	0.9895
868	0.9923
869	0.9983
870	0.9976
871	0.9934
872	0.9896
873	0.9894
874	0.9923
875	0.9968
876	0.9980
877	0.9924
878	0.9882
879	0.9889
880	0.9905
881	0.9920
882	0.9927
883	0.9912
884	0.9907
885	0.9911
886	0.9905
887	0.9919
888	0.9934
889	0.9932
890	0.9903
891	0.9909
892	0.9932
893	0.9929
894	0.9924
895	0.9907
896	0.9887
897	0.9885
898	0.9900
899	0.9938
900	0.9936
901	0.9914
902	0.9895
903	0.9899
904	0.9905
905	0.9914
906	0.9920
907	0.9898
908	0.9891
909	0.9894
910	0.9899
911	0.9926
912	0.9921
913	0.9904
914	0.9891
915	0.9898
916	0.9900
917	0.9909
918	0.9917
919	1.0434
920	1.0207
921	0.9900
922	0.9891
923	0.9901
924	0.9902
925	0.9898
926	0.9899
927	0.9903
928	0.9902
929	0.9915
930	0.9908
931	0.9902
932	0.9890
933	0.9890
934	0.9895
935	0.9914
936	0.9917
937	0.9909
938	0.9897
939	0.9904
940	0.9904
941	0.9904
942	0.9896
943	0.9902
944	0.9896
945	0.9900
946	0.9904
947	0.9910
948	0.9911
949	0.9896
950	0.9888
951	0.9886
952	0.9885
953	0.9907
954	0.9903
955	0.9890
956	0.9889
957	0.9893
958	0.9900
959	0.9909
960	0.9904
961	0.9903
962	0.9901
963	0.9895
964	0.9895
965	0.9901
966	0.9902
967	0.9901
968	0.9902
969	0.9900
970	0.9908
971	0.9909
972	0.9908
973	0.9897
974	0.9896
975	0.9906
976	0.9905
977	0.9914
978	0.9908
979	0.9903
980	0.9903
981	0.9902
982	0.9903
983	0.9904
984	0.9908
985	0.9902
986	0.9897
987	0.9901
988	0.9909
989	0.9916
990	0.9907
991	0.9904
992	0.9896
993	0.9895
994	0.9898
995	0.9908
996	0.9903
997	0.9899
998	0.9897
999	0.9898
1000	0.9905
1001	0.9907
1002	0.9913
1003	0.9909
1004	0.9901
1005	0.9904
1006	0.9900
1007	0.9903
1008	0.9901
1009	0.9902
1010	0.9894
1011	0.9894
1012	0.9904
1013	0.9907
1014	0.9904
1015	0.9898
1016	0.9895
1017	0.9896
1018	0.9892
1019	0.9900
1020	0.9907
1021	0.9904
1022	0.9900
1023	0.9899
1024	0.9898
1025	0.9908
1026	0.9903
1027	0.9904
1028	0.9896
1029	0.9898
1030	0.9895
1031	0.9903
1032	0.9897
1033	0.9900
1034	0.9895
1035	0.9899
1036	0.9897
1037	0.9896
1038	0.9901
1039	0.9899
1040	0.9893
1041	0.9897
1042	0.9897
1043	0.9902
1044	0.9906
1045	0.9897
1046	0.9890
1047	0.9895
1048	0.9897
1049	0.9900
1050	0.9903
1051	0.9903
1052	0.9888
1053	0.9899
1054	0.9896
1055	0.9905
1056	0.9896
1057	0.9897
1058	0.9898
1059	0.9898
1060	0.9901
1061	0.9902
1062	0.9903
1063	0.9893
1064	0.9893
1065	0.9896
1066	0.9899
1067	0.9907
1068	0.9901
1069	0.9901
1070	0.9897
1071	0.9895
1072	0.9897
1073	0.9905
1074	0.9897
1075	0.9895
1076	0.9894
1077	0.9895
1078	0.9901
1079	0.9906
1080	0.9902
1081	0.9898
1082	0.9895
1083	0.9893
1084	0.9901
1085	0.9897
1086	0.9899
1087	0.9891
1088	0.9896
1089	0.9892
1090	0.9898
1091	0.9893
1092	0.9897
1093	0.9893
1094	0.9889
1095	0.9890
1096	0.9890
1097	0.9896
1098	0.9895
1099	0.9890
1100	0.9887
1101	0.9890
1102	0.9889
1103	0.9895
1104	0.9896
1105	0.9883
1106	0.9894
1107	0.9892
1108	0.9888
1109	0.9892
1110	0.9890
1111	0.9889
1112	0.9888
1113	0.9886
1114	0.9889
1115	0.9889
1116	0.9889
1117	0.9888
1118	0.9888
1119	0.9892
1120	0.9894
1121	0.9893
1122	0.9897
1123	0.9891
1124	0.9893
1125	0.9890
1126	0.9892
1127	0.9888
1128	0.9895
1129	0.9890
1130	0.9886
1131	0.9885
1132	0.9891
1133	0.9890
1134	0.9893
1135	0.9891
1136	0.9893
1137	0.9887
1138	0.9887
1139	0.9890
1140	0.9890
1141	0.9888
1142	0.9891
1143	0.9891
1144	0.9895
1145	0.9892
1146	0.9888
1147	0.9896
1148	0.9890
1149	0.9889
1150	0.9894
1151	0.9888
1152	0.9888
1153	0.9881
1154	0.9888
1155	0.9888
1156	0.9885
1157	0.9890
1158	0.9891
1159	0.9887
1160	0.9883
1161	0.9887
1162	0.9886
1163	0.9889
1164	0.9891
1165	0.9885
1166	0.9889
1167	0.9884
1168	0.9888
1169	0.9889
1170	0.9890
1171	0.9883
1172	0.9886
1173	0.9884
1174	0.9890
1175	0.9889
1176	0.9886
1177	0.9880
1178	0.9883
1179	0.9887
1180	0.9882
1181	0.9887
1182	0.9882
1183	0.9883
1184	0.9883
1185	0.9878
1186	0.9882
1187	0.9881
1188	0.9883
1189	0.9878
1190	0.9881
1191	0.9884
1192	0.9885
1193	0.9880
1194	0.9884
1195	0.9882
1196	0.9879
1197	0.9882
1198	0.9883
1199	0.9887
1200	0.9885
1201	0.9883
1202	0.9881
1203	0.9880
1204	0.9883
1205	0.9881
1206	0.9878
1207	0.9878
1208	0.9879
1209	0.9878
1210	0.9882
1211	0.9886
